userID,recommended_artists
1768,"['Mitchel Musso', 'Goto80', 'Ferras', 'SALON BORIS', 'HEARTSREVOLUTION', 'Rage', 'My Ticket Home']"
1769,"['Ferras', 'Goto80', 'Mitchel Musso', 'Selena Gomez & Demi Lovato', 'Britney Spears vs Avril Lavigne', 'Donots', 'Bad Religion']"
1770,"['Jeru the Damaja', 'Papoose', 'Redman', 'Farid Bang', 'Kool Savas', 'Wolf Maahn', 'Marteria']"
1771,"['N-O-D', 'Katy Perry', 'Britney Spears vs Avril Lavigne', 'From First to Last', 'Such Gold', 'Mitchel Musso', 'Federico Miranda']"
1772,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'The White Stripes', 'Primus', 'KISS', 'The Smashing Pumpkins']"
1773,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Goto80', 'Róisín Murphy', 'David Sylvian & Robert Fripp', 'Lady Gaga', nan]"
1774,"['Jimmy Eat World', 'Set Your Goals', 'The Spill Canvas', 'Goto80', 'Ferras', 'Chelsea Grin', 'Suicide Silence']"
1775,"['Scandinavian Music Group', 'Jenni Vartiainen', 'Anna Abreu', 'Erasure', 'Dasaev', 'Tenkan', 'Pete Parkkonen']"
1776,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'David Sylvian & Robert Fripp', 'Lady Gaga', nan, nan]"
1777,"['Ordo Rosarius Equilibrio', 'Babylonia', 'Mindless Faith', 'Dasaev', 'Dynamic Masters', 'Seabound', 'ADULT.']"
1778,"['Five Finger Death Punch', 'KISS', 'The White Stripes', 'Mute Math', 'Dishwalla', 'Federico Miranda', 'Goto80']"
1779,"['Lost Horizon', ""Luca Turilli's Dreamquest"", 'Deströyer 666', 'Bratmobile', 'Donots', 'Hirax', 'Metal Church']"
1780,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Katy Perry', 'N-O-D', 'We The Kings', 'Johnie 3']"
1781,"['Mitchel Musso', 'Goto80', 'Ferras', 'Free', 'Boston', 'Chatham Rise', 'Captain Beyond']"
1782,"['Mitchel Musso', 'Ferras', 'Goto80', 'Forbidden', 'Suicide Silence', 'Mercyful Fate', 'Sodom']"
1783,"['Rush', 'The Smashing Pumpkins', 'The White Stripes', 'Silverchair', 'Stone Temple Pilots', 'Nirvana', 'Velvet Revolver']"
1784,"['Latterman', 'Teen Idols', 'The Early November', 'Automatic Loveletter', 'Self Against City', 'Grizzly Bear', 'Dead Poet & Wildcard']"
1785,"['Five Finger Death Punch', 'The White Stripes', 'The Smashing Pumpkins', 'Federico Miranda', 'Mitchel Musso', 'Arcade Fire', 'Franz Ferdinand']"
1786,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Kay Starr', 'Kate Winslet', 'John Legend', 'Sam']"
1787,"['KISS', 'Five Finger Death Punch', 'The Smashing Pumpkins', 'Chelsea Grin', 'Judas Priest', 'Snot', 'Stone Sour']"
1788,"['Goto80', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Paty Cantú', 'Sin Bandera', 'David Sylvian', 'David Sylvian & Robert Fripp']"
1789,"['Federico Miranda', 'Ferras', 'Mitchel Musso', 'The Aluminum Group', 'The Clientele', 'Deerhunter', 'My Bloody Valentine']"
1790,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Chrisette Michele', 'Maxwell', 'Carole King', 'Paul Simon']"
1791,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Kay Starr', 'Carpenters', 'Emerson Drive', 'Carrie Underwood']"
1792,"['Tom Petty and the Heartbreakers', 'Free', 'Blue Öyster Cult', 'The White Stripes', 'The Yardbirds', 'L.A. Guns', 'Whitesnake']"
1793,"['Cut Chemist', 'Faithless', 'Halou', 'Federico Miranda', 'Mitchel Musso', 'Gravediggaz', 'Tech N9ne']"
1794,"['Ferras', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'At the Drive-In', 'PMtoday', 'Before Their Eyes', 'Silverstein']"
1795,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'The Decemberists', 'Beirut', 'Dead Poet & Wildcard', 'Mara Aranda & Solatge']"
1796,"['The Rocking Horse Winner', 'Jawbreaker', 'Pierce the Veil', 'Goto80', 'Mitchel Musso', 'Teenage Bottlerocket', 'Teen Idols']"
1797,"['Rush', 'Five Finger Death Punch', 'The Smashing Pumpkins', 'Muse', 'Mute Math', 'Ferras', 'Federico Miranda']"
1798,"['sayCeT', 'Faithless', 'Halou', 'Lovage', 'Tycho', 'Dasaev', 'Erasure']"
1799,"['Mitchel Musso', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Lydia', 'Tata Young', 'Girly Berry', 'Hande Yener']"
1800,"['Above & Beyond', 'Jody Wisternoff', 'Armin van Buuren', 'Boxcutter', 'Pendulum', 'Chris Willis; David Guetta; Fergie; LMFAO', 'Afrojack']"
1801,"['Boards of Canada', 'The Future Sound of London', 'Outputmessage', 'Lovage', 'LTJ Bukem', 'Cut Chemist', 'sayCeT']"
1802,"['The Spill Canvas', 'From First to Last', 'Set Your Goals', 'The Methadones', 'Teen Idols', 'Jimmy Eat World', 'Jawbreaker']"
1803,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Federico Miranda', 'Montgomery Gentry', 'Brad Paisley', 'Armik', 'Fondo Flamenco']"
1804,"['Set Your Goals', 'The Spill Canvas', 'Such Gold', 'Raein', 'From First to Last', 'The Early November', 'The Methadones']"
1805,"['Tom Petty and the Heartbreakers', 'Neil Young & Crazy Horse', 'Boston', 'The Small Faces', 'The Music Machine', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda']"
1806,"['Federico Miranda', 'Goto80', 'Ferras', 'A Silver Mt. Zion', 'The American Dollar', 'Deerhunter', 'Spacemen 3']"
1807,"['Braid', 'Sleepmakeswaves', 'Slint', 'Sharam feat. Daniel Bedingfield', 'Armik', 'Barbie', 'Ny']"
1808,"['Ferras', 'Federico Miranda', 'Mitchel Musso', 'Selena Gomez & Demi Lovato', 'Katy Perry', '3 Doors Down', 'Trapt']"
1809,"['Bad Religion', 'Donots', 'Bratmobile', 'Teenage Bottlerocket', 'The Early November', 'Chelsea Grin', 'Suicide Silence']"
1810,"['iamamiwhoami', 'David Sylvian & Robert Fripp', 'Lady Gaga', nan, nan, 'Ferras', 'Mitchel Musso']"
1811,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'La Nueva Banda Timbiriche', 'Gloria Trevi', 'Frittenbude', 'Silbermond']"
1813,"['Selena Gomez & Demi Lovato', 'N-O-D', 'Maroon', 'Ferras', 'Mitchel Musso', 'Parenthetical Girls', 'The Last Shadow Puppets']"
1814,"['The Smashing Pumpkins', 'KISS', 'Five Finger Death Punch', 'Blur', 'Sleeper', 'Eurythmics', 'Altered Images']"
1815,"['Federico Miranda', 'Goto80', 'Mitchel Musso', 'A.A. Bondy', 'Willard Grant Conspiracy', 'Andrew Bird', 'Arcade Fire']"
1816,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Goto80', 'Os Paralamas do Sucesso', 'Nenhum de Nós', 'Marcelo Camelo', 'Siba e a Fuloresta']"
1817,"['Interpol', 'Bombay Bicycle Club', 'Franz Ferdinand', 'YUKI', 'globe', 'múm & Úrú Búrú Sextettinn', 'Ferras']"
1818,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Dishwalla', 'The Breeders', 'Marsheaux', 'Men Without Hats']"
1819,"['R. Kelly', 'Tamia', 'Marques Houston', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Rancid', 'Social Distortion']"
1820,"['Maroon', 'Katy Perry', 'N-O-D', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'KISS', 'The Allman Brothers Band']"
1821,"['Selena Gomez & Demi Lovato', 'Maroon', 'Katy Perry', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'iamamiwhoami', 'Róisín Murphy']"
1822,"['Donots', 'Rancid', 'Bratmobile', 'Dragon Ash', 'Bad Religion', 'Refused', 'Chris Wollard & The Ship Thieves']"
1823,"['La Dispute', 'Dance of Days', 'I Am Ghost', 'Ferras', 'Federico Miranda', 'The Invalids', 'We The Kings']"
1824,"['Free', 'Neil Young & Crazy Horse', 'Boston', 'The White Stripes', 'Five Finger Death Punch', 'Chatham Rise', 'The Music Machine']"
1825,"['La Dispute', 'Dance of Days', 'Say Anything', 'The Jesus Lizard', 'Devil Sold His Soul', 'Set Your Goals', 'Such Gold']"
1826,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Mitchel Musso', 'Noctura', 'Mandragora Scream', 'HIM', 'Kaaos']"
1827,"['XP8', 'Dry Kill Logic', 'Suicide Commando', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Switchblade Symphony', 'God Module']"
1828,"['Ferras', 'Federico Miranda', 'Mitchel Musso', 'Selena Gomez & Demi Lovato', 'Katy Perry', 'Muse', 'Mute Math']"
1829,"['Goto80', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', '30 Seconds to Mars', 'Kings of Leon', 'Jimmy Eat World', 'Such Gold']"
1830,"['Chino & Nacho', 'Karolina', 'Chichi Peralta', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Fair to Midland', 'Slipknot']"
1831,"['The Vaccines', 'The Kooks', 'Guided by Voices', 'The White Stripes', 'Rush', 'Free', 'Blue Öyster Cult']"
1832,"['The Small Faces', 'Captain Beyond', 'Chatham Rise', 'Tom Petty and the Heartbreakers', 'Boston', 'múm & Úrú Búrú Sextettinn', 'Goto80']"
1833,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Federico Miranda', 'Don Caballero', 'Celia', 'Gloria Trevi', 'La Nueva Banda Timbiriche']"
1834,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Up, Bustle and Out', 'Rockabye Baby!', 'Aline Barros', 'Xuxa']"
1835,"['Cut Chemist', 'sayCeT', 'Halou', 'Boards of Canada', 'Lovage', 'Federico Miranda', 'Ferras']"
1836,"['Jodeci', 'Marvin Gaye', 'Teddy Pendergrass', 'Secret Affair', 'The Supremes', 'Michael McDonald', 'Lionel Richie']"
1838,"['Mitchel Musso', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Al B. Sure!', 'Bobby Brown', nan, nan]"
1839,"['Led Zeppelin', 'Metallica', 'Whitesnake', 'Lewis Black', 'Otis Rush', 'Suicide Silence', 'Judas Priest']"
1840,"['Mitchel Musso', 'Goto80', 'Ferras', 'The Residents', 'Scott Walker', 'Susan Egan/Vaneese Thomas/Cheryl Freeman/LaChanze/Lillias White', 'Sophie Zelmani']"
1841,"['God Module', ""Psy'Aviah"", 'Switchblade Symphony', 'Babylonia', 'Laibach', 'Japan', 'The Mission']"
1842,"['Neil Young & Crazy Horse', 'Tom Petty and the Heartbreakers', 'Free', 'The Music Machine', 'The Small Faces', 'Stone Sour', 'Fair to Midland']"
1844,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Japan', 'The Mission', ""Lil' Wayne"", 'Ayakashi Japanese Classic Horror']"
1845,"['Free', 'Boston', 'Blue Öyster Cult', 'The White Stripes', 'KISS', 'Tuff', '10cc']"
1846,"['Tom Petty and the Heartbreakers', 'Free', 'Blue Öyster Cult', 'The Small Faces', 'Chatham Rise', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso']"
1847,"[""I Love You But I've Chosen Darkness"", 'Motorama', 'Иисус Христос - Суперзвезда', 'Alexander Robotnick', 'Clan of Xymox', 'Ferras', 'Mitchel Musso']"
1848,"['Goto80', 'Mitchel Musso', 'Ferras', 'Captain Beyond', 'Chatham Rise', 'Gillian Welch', 'Altan']"
1850,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'Erasure', 'Dasaev', 'Adela Popescu', 'Alphabeat']"
1851,"['Ferras', 'Mitchel Musso', 'Goto80', 'Selena Gomez & Demi Lovato', 'N-O-D', 'La Nueva Banda Timbiriche', 'Sin Bandera']"
1852,"['YVAT', 'Andrea', 'ダリス', nan, nan, 'Rata Blanca', 'Molotov']"
1853,"['Baroness', 'Sir Lord Baltimore', 'Melvins', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Poisonblack', 'Kowloon Walled City']"
1854,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Abdülkadir Şehitoğlu', 'Sumru Ağıryürüyen', 'Mohammed Ibraheem al Luhaydan', 'Cora']"
1855,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Mara Aranda & Solatge', 'Chances With Wolves', 'Bombay Bicycle Club', 'Interpol']"
1856,"['Ferras', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Cidia & Dan', 'Felipe Dylon', 'Selena Gomez & Demi Lovato', 'Britney Spears vs Avril Lavigne']"
1857,"['Bomb the Music Industry!', 'Bad Religion', 'Chris Wollard & The Ship Thieves', 'The Gloria Record', 'Devil Sold His Soul', 'Down to Nothing', 'Terror']"
1858,"['Queensrÿche', 'Suicide Silence', 'Forbidden', 'Deströyer 666', ""Luca Turilli's Dreamquest"", 'Annihilator', 'Black Label Society']"
1859,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Goto80', 'Nick Lowe', 'No Tears', 'Tomahawk', 'El-Creepo!']"
1860,"['Queensrÿche', 'Suicide Silence', 'Judas Priest', 'Deströyer 666', ""Luca Turilli's Dreamquest"", 'Annihilator', 'Black Label Society']"
1861,"['No Turning Back', 'Strung Out', 'Hatred Surge', 'Torche', 'Electric Wizard', 'SR-71', 'Reagan Youth']"
1862,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Goto80', 'Animal Collective', 'The Kooks', 'Blur', 'Feeder']"
1863,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'ＬｕＬｕ', 'Lulu Santos', 'Ana Cañas', 'Flávio Venturini']"
1864,"['Federico Miranda', 'Ferras', 'Goto80', 'Otis Rush', 'Lewis Black', 'Finis Tasby', 'Memphis Slim']"
1865,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Atari Teenage Riot', 'Switchblade Symphony', 'Die Sektor', 'ADULT.']"
1866,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'America', 'Bob Welch', 'Chris Corner', 'Live']"
1867,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Mitchel Musso', 'Rancid', 'Bratmobile', 'The Methadones', 'Latterman']"
1868,"['Judas Priest', 'Iron Maiden', 'Armored Saint', 'Queensrÿche', 'Suicide Silence', 'L.A. Guns', 'Led Zeppelin']"
1869,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Mitchel Musso', 'Kylie Minogue', nan, 'Blur', 'Sleeper']"
1871,"['Ferras', 'Mitchel Musso', 'Goto80', 'Jon B.', 'Tamia', 'Palos De Fuego', 'Susan Egan/Vaneese Thomas/Cheryl Freeman/LaChanze/Lillias White']"
1872,"['The Spill Canvas', 'Such Gold', 'Set Your Goals', 'I Am Ghost', 'Dance of Days', 'The Red Jumpsuit Apparatus', 'We The Kings']"
1873,"['Ferras', 'Federico Miranda', 'Mitchel Musso', 'Rush', 'Five Finger Death Punch', '40 Below Summer', 'Stone Sour']"
1874,"['Boards of Canada', 'The Future Sound of London', 'Telefon Tel Aviv', 'Arms and Sleepers', 'The Dead Texan', 'Alva Noto + Ryuichi Sakamoto', 'Blind Divine']"
1875,"['Paul Simon', 'Carole King', 'Sophie Zelmani', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Stone Temple Pilots', 'Jerry Cantrell']"
1877,"['A Silver Mt. Zion', 'Phoenix and the Turtle', 'The American Dollar', 'Braid', 'Sleepmakeswaves', 'Grizzly Bear', 'Chances With Wolves']"
1879,"['KISS', 'Five Finger Death Punch', 'The White Stripes', 'Boston', 'Neil Young & Crazy Horse', 'Dio', 'Metallica']"
1880,"['Set Your Goals', 'Such Gold', 'From First to Last', 'The Invalids', 'We The Kings', 'La Dispute', 'Dance of Days']"
1881,"['Eurythmics', 'Depeche Mode', 'Arcadia', 'Imperative Reaction', 'B-Movie', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda']"
1882,"['Gnawa Njoum Experience', 'Houria Aïchi', 'Hasna El Becharia', 'Goto80', 'Ferras', 'A.R. Rahman', 'Sami Yusuf']"
1883,"['The Depreciation Guild', 'The Wagner logic', 'The Telescopes', 'My Bloody Valentine', 'Astrobrite', 'HṚṢṬA', 'Tears Run Rings']"
1885,"['Tides From Nebula', 'The Appleseed Cast', 'The American Dollar', 'Pan Sonic', 'Muslimgauze', 'Pjusk', 'The Dead Texan']"
1887,"['Anekdoten', 'Enslaved', 'Angra', 'Porcupine Tree', 'Uriah Heep', 'Kane Roberts', 'Van Zant']"
1888,"['Ferras', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', '40 Below Summer', 'Slipknot', 'Clawfinger', 'E.Town Concrete']"
1889,"['The Allman Brothers Band', 'Crosby, Stills & Nash', 'KISS', 'Nazareth', ""Slash's Snakepit"", 'Five Finger Death Punch', 'The Smashing Pumpkins']"
1890,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Spineshank', 'Kittie', 'P.O.D.', 'Falling In Reverse']"
1891,"['Ferras', 'Federico Miranda', 'Mitchel Musso', 'Uriah Heep', 'Omar A. Rodriguez-Lopez', 'Xiu Xiu', 'David Sylvian']"
1892,"['Federico Miranda', 'Goto80', 'Ferras', 'Such Gold', 'Jimmy Eat World', 'theaudience', 'Sleeper']"
1893,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Jakalope', 'Stabbing Westward', ""Psy'Aviah"", 'Switchblade Symphony']"
1894,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'Sissel', 'Kay Starr', 'Ayakashi Japanese Classic Horror', ""Lil' Wayne""]"
1895,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Ferras', 'Róisín Murphy', 'David Sylvian', 'Lady Gaga', 'ＲＥＤ']"
1896,"['PMtoday', 'Emarosa', 'Hopes Die Last', 'The American Dollar', 'A Silver Mt. Zion', 'Silverstein', 'Thursday']"
1897,"['Dio', 'Led Zeppelin', 'L.A. Guns', 'KISS', 'Rush', 'Avalanch', 'Black Label Society']"
1898,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Paty Cantú', 'Gloria Trevi', 'Saez', 'Gérard Blanchard']"
1899,"['The Residents', 'Scott Walker', 'Goldfrapp', 'Susan Egan/Vaneese Thomas/Cheryl Freeman/LaChanze/Lillias White', 'Sophie Zelmani', 'Sin Bandera', 'Paty Cantú']"
1900,"['Seabound', 'Mindless Faith', 'Die Sektor', 'Public Image Ltd.', 'Erasure', 'Arcadia', 'Depeche Mode']"
1902,"['Acid Black Cherry', '放課後ティータイム', '元ちとせ', '黒木メイサ', '倖田來未', 'FictionJunction YUUKA', '川井憲次']"
1903,"['Goto80', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', nan, nan, 'Paty Cantú', 'Fey']"
1904,"['Ferras', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'The Beautiful Girls', 'Jack Johnson', 'The Clientele', 'Patrick Wolf']"
1905,"['Feeder', 'The Enemy', 'theaudience', 'Pulp', ""The La's"", 'Red Hot Chili Peppers', 'Blur']"
1906,"['Mitchel Musso', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Fresno', 'Say Anything', 'Ira!', 'Detonautas Roque Clube']"
1907,"['Bee Gees', 'Sunshine Blind', 'Koolfox', 'Legowelt', 'The Future Sound of London', 'Telefon Tel Aviv', 'Boards of Canada']"
1908,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Britney Spears vs Avril Lavigne', 'Maroon', 'Boston', 'Tom Petty and the Heartbreakers']"
1909,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Katy Perry', 'Maroon', 'theaudience', 'Blur']"
1910,"['Ferras', 'Goto80', 'Mitchel Musso', 'Palos De Fuego', 'Sophie Zelmani', 'Japan', 'Scott Walker']"
1911,"['Goto80', 'Federico Miranda', 'Ferras', 'Detonautas Roque Clube', 'Cascadura', 'Black Lips', 'The BellRays']"
1912,"['Farid Bang', 'RAF Camora', 'Summer Camp', ""Lil' Wayne"", 'Talib Kweli', 'J. Cole', 'Travis']"
1914,"['Mitchel Musso', 'Goto80', 'Federico Miranda', 'The Yardbirds', 'Status Quo', ""Lightnin' Hopkins"", 'Otis Spann']"
1915,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'Hot Chip', 'VHS or Beta', 'Shitdisco', 'Cut Copy']"
1917,"['Goto80', 'Mitchel Musso', 'Federico Miranda', 'Kissey Asplund', 'Joss Stone', 'Stevie Wonder', 'Sharon Jones and the Dap-Kings']"
1918,"['Goto80', 'Federico Miranda', 'Mitchel Musso', 'Gillian Welch', 'Darkwood', ""The Lovin' Spoonful"", 'James Taylor']"
1919,"['Milburn', 'Grizzly Bear', 'Mara Aranda & Solatge', 'Goto80', 'Federico Miranda', 'The Litter', 'The Black Keys']"
1920,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Goto80', 'The Spill Canvas', 'From First to Last', 'The Red Jumpsuit Apparatus', 'Johnie 3']"
1921,"['Destroy The Runner', 'More Than A Thousand', 'Killswitch Engage', 'Mitchel Musso', 'Federico Miranda', 'Eminem feat. Drake, Kanye West, Lil Wayne', 'Jedi Mind Tricks']"
1922,"['Public Image Ltd.', 'Pet Shop Boys', 'Erasure', ""I Love You But I've Chosen Darkness"", 'Motorama', 'Ferras', 'Mitchel Musso']"
1923,"['Forbidden', 'Queensrÿche', 'Suicide Silence', 'Slipknot', 'Annihilator', 'Claude Debussy', 'Esteban']"
1924,"['Such Gold', 'Set Your Goals', 'The Spill Canvas', 'Dance of Days', 'La Dispute', 'We The Kings', 'The Invalids']"
1925,"['Federico Miranda', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Thursday', 'As Cities Burn', 'Devil Sold His Soul', 'Neil Perry']"
1926,"['Cranes', 'Delays', 'His Name Is Alive', 'The Golden Filter', 'HEARTSREVOLUTION', 'Northern Picture Library', 'Kyte']"
1928,"['Aylin Aslım', 'Gripin', 'Ahmet Kaya', 'Mabel Matiz', 'Hakan Peker', 'Kazım Koyuncu', 'Rafet El Roman']"
1929,"['Omar A. Rodriguez-Lopez', 'Uriah Heep', 'Frank Zappa', 'Five Finger Death Punch', 'Rush', 'David Sylvian', 'Xiu Xiu']"
1930,"['Goto80', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Plastic Tree', 'ギルティア', 'Luzmelt', 'exist†trace']"
1931,"['Ferras', 'Mitchel Musso', 'Goto80', 'The Dead Texan', 'Pjusk', 'The Future Sound of London', 'Aliceffekt']"
1933,"['Siouxsie and the Banshees', 'Alien Sex Fiend', 'Alexander Robotnick', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Corpore', 'Nitzer Ebb']"
1934,"['Orange_T', 'YUKI', 'AKB48', 'Sawa', 'YUI', 'Showtime Cast', 'Kalafina']"
1935,"['Stone Sour', 'Slipknot', 'Snot', 'We The Kings', 'Johnie 3', 'Such Gold', 'From First to Last']"
1936,"['The White Stripes', 'Primus', 'Meat Puppets', 'Milburn', 'Chances With Wolves', 'The Litter', 'The Seeds']"
1937,"['I Am Ghost', 'Dance of Days', 'Fresno', 'The Red Jumpsuit Apparatus', 'We The Kings', 'The Spill Canvas', 'Such Gold']"
1938,"['Bombay Bicycle Club', 'Interpol', 'Arcade Fire', 'Slaughter and The Dogs', 'Robyn Hitchcock', 'Ferras', 'múm & Úrú Búrú Sextettinn']"
1939,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Mitchel Musso', 'David Oistrakh, Mstislav Rostropovich; George Szell: Cleveland Orchestra', 'Carl Philipp Emanuel Bach', 'YUI', 'FictionJunction YUUKA']"
1941,"['Farewell', 'The Invalids', 'The Red Jumpsuit Apparatus', 'Jimmy Eat World', 'Set Your Goals', 'Say Anything', 'La Dispute']"
1942,"['Carved Souls', 'B-Movie', 'A Flock of Seagulls', 'Does It Offend You Yeah?', 'Cut Copy', 'Marsheaux', 'Dynamic Masters']"
1944,"['Forbidden', 'Chelsea Grin', 'Suicide Silence', 'Sepultura', 'Cacophony', 'Slipknot', 'Avalanch']"
1946,"['Paul Potts', 'Andrea', 'YVAT', nan, nan, 'Goto80', 'Mitchel Musso']"
1947,"['Mute Math', 'Muse', 'The Killers', 'Cut Chemist', 'sayCeT', 'Five Finger Death Punch', 'Rush']"
1948,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Jorge Vercilo', 'Vanessa da Mata', 'Massacration', 'Vera Loca']"
1949,"['The Black Keys', 'Death from Above 1979', 'The Dictators', 'Grizzly Bear', 'Mara Aranda & Solatge', 'Federico Miranda', 'Ferras']"
1950,"['Mitchel Musso', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', ""The La's"", 'The Shamen', 'Fresno', 'Dance of Days']"
1951,"['Gogol Bordello', 'Johnny Hobo and the Freight Trains', 'Tim Barry', 'Ska-P', 'Scrapy', 'múm & Úrú Búrú Sextettinn', 'Goto80']"
1952,"['Tom Petty and the Heartbreakers', 'Blue Öyster Cult', 'Neil Young & Crazy Horse', 'The Small Faces', 'Spacemen 3', 'Ana Cañas', 'Arnaldo & Alexandre']"
1954,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Goto80', 'The Smashing Pumpkins', 'Rush', 'Fair to Midland', '40 Below Summer']"
